"","RegionID","RegionName","CountyName","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017"
"118",61979,11004,"Queens",NA,NA,NA,NA,NA,NA,NA,317,364.416666666667,429.666666666667,500.166666666667,479.333333333333,443.75,401.916666666667,417.083333333333,402.5,393.538461538462,411.75,437.416666666667,451.166666666667,476,518
"119",61771,10280,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,729,820.083333333333,897.75,979.083333333333,892.666666666667,847.166666666667,828.583333333333,859.076923076923,947.166666666667,1007.83333333333,1090.58333333333,1170.25,1199
"120",62122,11436,"Queens",NA,NA,NA,NA,NA,NA,NA,202.5,237.166666666667,282.166666666667,347.083333333333,377.916666666667,359.75,302.5,277.5,252.833333333333,259.384615384615,269.333333333333,291.833333333333,304.916666666667,341.5,366.8
"121",62102,11416,"Queens",NA,NA,NA,NA,NA,NA,NA,205,233.916666666667,262.75,339,354.583333333333,315.333333333333,268.583333333333,270.333333333333,259.5,252.076923076923,260.666666666667,278.5,296.666666666667,332,357.2
"122",62078,11366,"Queens",NA,NA,NA,NA,NA,NA,NA,295,335.666666666667,392.166666666667,463,437.083333333333,415.166666666667,386.75,396.166666666667,391.75,387.307692307692,403.5,434.75,462.333333333333,514.166666666667,548
"123",61783,10307,"Richmond",113,113.833333333333,119.083333333333,135.083333333333,156.583333333333,173.083333333333,190.666666666667,217.833333333333,247.833333333333,272.416666666667,305.583333333333,303.166666666667,285.166666666667,282,274.833333333333,268.25,265.384615384615,265.916666666667,274.583333333333,279.916666666667,296.25,319.2
"124",61664,10069,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,1056.5,1171.41666666667,1224.25,1281.83333333333,1188.25,1134.75,1203.83333333333,1237.07692307692,1376.08333333333,1529.08333333333,1646.41666666667,1734.08333333333,1708.6
"125",61621,10007,"New York",NA,NA,NA,NA,NA,NA,NA,NA,885.75,900.833333333333,1044.66666666667,1151.08333333333,1230.16666666667,1138.08333333333,1127.66666666667,1204.58333333333,1282,1432.83333333333,1619.58333333333,1700.83333333333,1842.5,1833.2
"126",62075,11363,"Queens",NA,NA,NA,NA,NA,NA,NA,339.5,383.5,430.333333333333,499.5,485.916666666667,486.166666666667,464.916666666667,444.583333333333,422.75,434,439.083333333333,471.916666666667,497.333333333333,544.166666666667,585
"127",61620,10006,"New York",NA,NA,NA,NA,NA,NA,NA,NA,803.25,827.083333333333,951.416666666667,1037.08333333333,1108.75,1030.91666666667,849.833333333333,875.083333333333,970.692307692308,1055.25,1148.08333333333,1266.16666666667,1291.58333333333,1286.8
"128",61618,10004,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,902.75,976.916666666667,1027.83333333333,1102.5,1114.75,1074.91666666667,1055.33333333333,1053.38461538462,1164.16666666667,1309.58333333333,1378.75,1469.25,1464
"129",61804,10464,"Bronx",NA,NA,NA,NA,NA,NA,NA,261.6,343.333333333333,360.25,435.5,420.916666666667,381.416666666667,374.166666666667,363.5,324,316.153846153846,312.333333333333,296.666666666667,307.583333333333,348.583333333333,362.8
