"","RegionID","RegionName","CountyName","pct_1","CAGR_2","CAGR_3","CAGR_5","CAGR_10","CAGR_15","CAGR_20"
"47",62120,11434,"Queens",10.6833780960907,7.20842947492664,6.33279304668051,4.79239003007603,-0.315303621608298,NA,NA
"48",62035,11224,"Kings",10.5527638190955,8.10793718065812,3.42538872135758,3.69757330762495,2.58025290460371,NA,NA
"49",61782,10306,"Richmond",7.09566216604425,5.39669091249466,4.32819019722424,2.63120918406916,-0.193735022806063,3.75039186984421,4.85651887999214
"50",62179,11691,"Queens",5.98739495798319,3.31255383530014,1.50901916116764,0,-0.646998961674428,NA,NA
"51",61788,10312,"Richmond",5.60303893637226,4.25924527268042,4.19585030616385,2.51765414199692,-0.0776053763384521,3.78414782331704,4.83020073840716
"52",62118,11432,"Queens",11.1901681759379,8.59474929600741,7.83162267768998,5.60618818912131,0.665575654083761,NA,NA
"53",399545,10065,"New York",9.87935731361538,5.46441036572627,8.1964391268508,7.36585877640332,3.34837051488603,NA,NA
"54",62033,11222,"Kings",10.8942666319716,12.0116704980884,14.2011142058549,13.6837585542993,NA,NA,NA
"55",61799,10459,"Bronx",6.88405797101448,-1.00169470224633,0.0282645577516005,-1.4282309677293,1.04016294750791,4.71168556095647,NA
"56",62121,11435,"Queens",12.6116373477672,8.66280409746765,8.3856756679336,5.42542747707384,-0.171408243363957,NA,NA
"57",61648,10034,"New York",24.9836921069798,11.2531392002587,11.3712296045434,7.56223209569713,NA,NA,NA
"58",62016,11205,"Kings",21.6477447069653,16.2819291186874,12.8577497708658,10.5317205300496,NA,NA,NA
"59",61640,10026,"New York",14.102086438152,13.1980897868014,13.6183647331828,10.3159045826447,4.22208224481846,NA,NA
"60",62028,11217,"Kings",7.8125,9.76745447929361,12.2686496787331,10.6943164298606,NA,NA,NA
"61",62047,11237,"Kings",14.963144963145,19.1198452334061,19.3751138086893,17.1722893446545,NA,NA,NA
"62",62077,11365,"Queens",10.0982027052066,8.03507436597903,8.22956127770325,5.43712637072682,1.5258604638821,NA,NA
"63",62006,11103,"Queens",15.8846529814272,11.3872375671063,12.655718351894,8.17480739107978,3.67723085360669,NA,NA
"64",62079,11367,"Queens",7.12087010055409,7.63156566777179,7.39696056044976,5.51586293151463,1.96723033670949,NA,NA
"65",61649,10035,"New York",15.6850260002122,12.2600202152499,12.2907562405588,8.67644168324564,NA,NA,NA
"66",399546,10075,"New York",5.05543237250554,3.37122997375903,4.97562471333721,5.5303302339496,2.20302527687199,NA,NA
"67",62041,11231,"Kings",6.33930891140555,9.24863562393843,11.9997849822302,9.93172025121496,7.04987501513878,NA,NA
"68",61777,10301,"Richmond",7.55515261408279,5.52627513292263,5.09578033351292,3.11461788612686,0.113091382017028,4.04289635931425,5.1591269083789
"69",61615,10001,"New York",5.36947335875502,5.29260280568296,8.12511094081763,9.0390775274829,4.37231753167331,NA,NA
"70",61780,10304,"Richmond",7.99611524765296,6.125681927696,5.04573338013901,2.96898057149162,0.0903756651920773,4.26104642853957,5.13530760456462
"71",62058,11249,"Kings",8.41822182381224,8.02384842610888,12.4952823744414,11.6678148240511,NA,NA,NA
"72",61781,10305,"Richmond",9.35433070866141,7.3114838241028,6.01404114763386,3.37533701229986,-0.0201389655550388,4.40001359846764,5.10498035909588
"73",62069,11357,"Queens",8.61125816128463,6.71271747221729,7.61983550273626,4.97216885894685,1.02730456387332,NA,NA
"74",62008,11105,"Queens",10.3606789250354,9.65700188328349,9.81848333474045,6.98778932477964,2.80606252703266,NA,NA
"75",62076,11364,"Queens",10.5880294014701,7.64811486062369,8.26848914336973,5.28263780980043,1.09496221364913,NA,NA
"76",62007,11104,"Queens",12.0240137221269,11.0597929963702,10.2163342806448,6.41909181804166,4.28257930063263,NA,NA
"77",62070,11358,"Queens",9.71039182282794,7.01533608635889,8.25195281852293,5.4891491956415,1.46799178989019,NA,NA
"78",61644,10030,"New York",21.8432409856606,14.566028669126,10.5548510969155,7.44816550600889,NA,NA,NA
